695	241.0
696	752.5
697	427.5
698	560.1
699	791.0
700	age_32
701	696.1
702	282.62
703	263.9
704	424.1
705	535.5
706	301.83
707	611.1
708	779.3
709	366.17
710	340
711	825.20
712	416.0
713	640.03
714	515
715	724.02
716	765.10
717	315.8
718	age_65
719	E933.1
720	E917.9
721	V42.0
722	357.9
723	727.3
724	597.80
725	648.22
726	924.20
727	V67.1
728	282.5
729	541
730	V64.3
731	715.09
732	365.00
733	373.11
734	923.3
735	371.20
736	373.00
737	977.9
738	788.20
739	818.0
740	V45.81
741	301.9
742	745.2
743	607.1
744	V61.8
745	644.20
746	690.10
747	274.9
748	642.41
749	701.4
750	768.3
751	112.1
752	924.8
753	787.20
754	493.20
755	780.9
756	553.9
757	295.30
758	734
759	V65.3
760	041.11
761	922.9
762	242.90
763	216.5
764	756.0
765	111.0
766	715.16
767	770.7
768	300.01
769	555.2
770	285.21
771	355.9
772	802.0
773	728.85
774	110.4
775	V58.11
776	758.0
777	726.10
778	530.1
779	847.9
780	V02.51
781	775.5
782	V16.3
783	351.0
784	703.0
785	284.8
786	770.2
787	574.10
788	995.50
789	277.00
790	646.63
791	259.9
792	719.00
793	088.81
794	V63.8
795	719.42
796	995.53
797	V58.0
798	836.2
799	629.9
800	E885.9
801	585.6
802	998.8
803	736.89
804	191.9
805	305.61
806	530.11
807	696.3
808	278.02
809	790.99
810	722.52
811	V71.89
812	378.10
813	389.11
814	366.9
815	239.2
816	565.0
817	097.9
818	812.20
819	296.60
820	379.90
821	760.72
822	635.90
823	V16.0
824	780.31
825	V62.9
826	V67.2
827	136.9
828	706.8
829	345.40
830	790.4
831	573.3
832	V55.1
833	701.9
834	153.9
835	707.9
836	535.50
837	453.8
838	585.3
839	V04.0
840	322.9
841	850.9
842	996.1
843	998.2
844	E888
845	V28.3
846	775.6
847	754.30
848	569.89
849	794.8
850	847.2
851	826.0
852	198.89
853	831.00
854	416.8
855	V15.89
856	786.6
857	218.1
858	682.7
859	197.0
860	726.90
861	723.5
862	296.7
863	870.0
864	724.9
865	V76.44
866	434.91
867	998.5
868	195.0
869	733.6
870	239.8
871	V64.1
872	780.52
873	765.29
874	555.0
875	823.80
876	V25.1
877	682.8
878	682.5
879	474.11
880	788.2
881	922.1
882	473.0
883	V45.2
884	428.9
885	707.1
886	098.0
887	528.9
888	493
889	709.0
890	998.59
891	197.7
892	633.9
893	296.50
894	300.02
895	608.9
896	788.3
897	568.0
898	345.11
899	V15.3
900	786.5
901	923.11
902	944.00
903	V31.00
904	435.9
905	362.9
906	923.20
907	492.8
908	686.1
909	535.60
910	E920.8
911	719.4
912	825.25
913	427.32
914	998.11
915	276.0
916	053.9
917	227.3
918	813.80
919	242.00
920	709.09
921	315.5
922	V70.3
923	773.1
924	V71.09
925	V42.1
926	303.91
927	593.70
928	521.0
929	378.9
930	V57.89
931	239.6
932	V12.72
933	309.3
934	V58.81
935	305.01
936	569.49
937	959.0
938	535.40
939	930.9
940	453.9
941	784.5
942	836.0
943	747.10
944	787.3
945	431
946	372.14
947	752.6
948	174.4
949	135
950	810.00
951	276.50
952	693.0
953	789
954	765.17
955	984.9
956	356.9
957	794.31
958	596.54
959	008.45
960	735.0
961	611.79
962	786.3
963	784.1
964	V08
965	735.4
966	747.81
967	362.21
968	V76.1
969	424.90
970	592.1
971	823.82
972	681.00
973	579.0
974	771.81
975	367.31
976	041.3
977	189.0
978	571.9
979	890.0
980	V45.82
981	364.3
982	748.3
983	313.0
984	584.5
985	V72
986	832.00
987	429.9
988	346.9
989	388.30
990	250.03
991	287.4
992	752.61
993	438
994	586
995	722.2
996	717.7
997	959.1
998	645.01
999	427.0
1000	648.83
1001	218.2
1002	381.81
1003	695.3
1004	304.21
1005	706.3
1006	681.9
1007	764.08
1008	789.04
1009	371.9
1010	263.1
1011	723.4
1012	883.1
1013	879.6
1014	881.02
1015	746.89
1016	070.9
1017	625.6
1018	661.01
1019	553.20
1020	775.0
1021	718.81
1022	079.8
1023	282.61
1024	661.41
1025	790.29
1026	607.84
1027	530.10
1028	799.4
1029	512.8
1030	786.7
1031	268.9
1032	388.9
1033	272.2
1034	923.00
1035	611.9
1036	996.2
1037	537.89
1038	276.6
1039	627.1
1040	240.9
1041	719.50
1042	776.6
1043	384.20
1044	403.90
1045	332.0
1046	041.7
1047	989.5
1048	566
1049	998.1
1050	812.40
1051	415.19
1052	719.96
1053	041.1
1054	754.70
1055	783.0
1056	251.2
1057	770.89
1058	795.01
1059	842.13
1060	308.3
1061	041.02
1062	996.81
1063	600.00
1064	309.89
1065	659.63
1066	715.95
1067	E968.2
1068	V25.9
1069	575.9
1070	793.1
1071	611.0
1072	790.93
1073	681.02
1074	348.30
1075	397.0
1076	V12.51
1077	555.1
1078	727.41
1079	754.53
1080	783.43
1081	682.4
1082	796.2
1083	456.4
1084	343.2
1085	663.11
1086	374.9
1087	309.81
1088	474.00
1089	410.71
1090	112.2
1091	295.70
1092	724.3
1093	193
1094	E932.0
1095	E849.7
1096	V58.67
1097	V03.2
1098	372.3
1099	742.3
1100	519.8
1101	786.1
1102	348.8
1103	430
1104	780.09
1105	553.21
1106	437.3
1107	041.85
1108	250.60
1109	620.8
1110	E878.6
1111	V65.9
1112	V72.83
1113	536.2
1114	348.4
1115	V44.0
1116	074.0
1117	767.1
1118	556.9
1119	410.90
1120	648.81
1121	473.8
1122	823.00
1123	578.0
1124	786.51
1125	296.34
1126	294.8
1127	528.00
1128	220
1129	783.1
1130	571.8
1131	162.3
1132	V27.2
1133	595.9
1134	719.91
1135	305.20
1136	923.10
1137	V43.1
1138	813.00
1139	714.30
1140	047.9
1141	644.1
1142	705.81
1143	216.3
1144	V10.46
1145	480.9
1146	E988.9
1147	670.02
1148	621.0
1149	784
1150	755.63
1151	598.9
1152	812.00
1153	995.2
1154	304.90
1155	707.0
1156	626.9
1157	784.49
1158	V62.82
1159	562.11
1160	E849.5
1161	751.5
1162	599.70
1163	E885
1164	256.4
1165	368.40
1166	250.40
1167	746.02
1168	841.9
1169	V67
1170	V71.4
1171	228.01
1172	742.1
1173	V72.82
1174	041.19
1175	780.99
1176	574.00
1177	E966
1178	765.28
1179	786.9
1180	664.31
1181	423.9
1182	214.1
1183	300.29
1184	576.8
1185	998.3
1186	604.90
1187	627.3
1188	V45.02
1189	569.9
1190	780.61
1191	779.1
1192	E915
1193	637.90
1194	617.9
1195	727.00
1196	719
1197	038.8
1198	309.21
1199	346.10
1200	038.1
1201	778.8
1202	V45.01
1203	722.0
1204	579.3
1205	475
1206	287.3
1207	V70.1
1208	465
1209	V58.65
1210	593.7
1211	241.9
1212	382
1213	191.8
1214	998.89
1215	553.8
1216	433.10
1217	788.39
1218	V30.1
1219	V20.32
1220	377.9
1221	374.30
1222	575.0
1223	781.99
1224	304.00
1225	437.9
1226	485
1227	789.30
1228	626.6
1229	573.8
1230	593.4
1231	761.1
1232	647.61
1233	780.02
1234	371.00
1235	834.00
1236	376.01
1237	646.83
1238	924.01
1239	250.80
1240	757.39
1241	042.9
1242	833.00
1243	345.00
1244	188.9
1245	478.19
1246	780.96
1247	E968.9
1248	136.3
1249	765.16
1250	239.0
1251	426.4
1252	309.1
1253	784.9
1254	365.9
1255	593.89
1256	493.01
1257	E927
1258	459.81
1259	813.01
1260	726.2
1261	041.04
1262	198.3
1263	787.1
1264	481
1265	429.3
1266	710.9
1267	245.2
1268	E960.0
1269	786.06
1270	348.0
1271	742.9
1272	V54.8
1273	V15.1
1274	762.5
1275	473.2
1276	577.1
1277	755.01
1278	727.81
1279	910.0
1280	304.01
1281	611.8
1282	878.8
1283	530.19
1284	214.9
1285	593.2
1286	V72.7
1287	V09.0
1288	299.00
1289	V58.78
1290	581.9
1291	372.40
1292	E849.4
1293	615.9
1294	685.1
1295	239.7
1296	336.9
1297	608.2
1298	907.0
1299	E880.9
1300	V10.05
1301	390
1302	872.8
1303	727.04
1304	724.6
1305	041.0
1306	V61.6
1307	530.3
1308	531.90
1309	426.0
1310	301.89
1311	704.01
1312	881.01
1313	588.81
1314	840.4
1315	342.90
1316	583.81
1317	570
1318	599.1
1319	550.91
1320	443.0
1321	565.1
1322	233.0
1323	V42.7
1324	795.09
1325	296.82
1326	312.00
1327	702.19
1328	783.2
1329	535.0
1330	478.0
1331	642.31
1332	038.0
1333	041.86
1334	660.01
1335	778.6
1336	601.1
1337	225.0
1338	785.59
1339	285.29
1340	362.01
1341	820.8
1342	532.90
1343	719.7
1344	204.00
1345	633.1
1346	038.49
1347	996.4
1348	078.5
1349	540.0
1350	690
1351	666.12
1352	823.20
1353	727.03
1354	765.14
1355	E819.9
1356	V77.91
1357	044.9
1358	V12.59
1359	564.09
1360	289.9
1361	790.5
1362	729.2
1363	729.89
1364	379.23
1365	331.3
1366	375.00
1367	372.10
1368	345.3
1369	455.2
1370	745.10
1371	357.2
1372	796.4
1373	078.8
1374	681.11
1375	427.81
1376	924.3
1377	338.19
1378	843.9
1379	759.89
1380	724.00
1381	275.41
1382	364.00
1383	730.20
1384	571.40
1385	583.9
1386	342.9
1387	V71.8
1388	361.00
1389	274.0
1390	183.0
1391	736.81
1392	197.6
1393	654.23
1394	572.3
1395	V43.3
1396	455.3
1397	E849.6
1398	779.8
1399	802.8
1400	V59.4
1401	237.71
1402	987.9
1403	745.69
1404	564.01
1405	648.41
1406	410.9
1407	996.74
1408	789.9
1409	296.40
1410	596.8
1411	299.90
1412	V76.47
1413	V72.69
1414	709.8
1415	458.0
1416	785.51
1417	719.06
1418	514
1419	V20.31
1420	427.41
1421	V76.43
1422	742.59
1423	728.87
1424	556.6
1425	078.19
1426	041.8
1427	736.42
1428	634.92
1429	760.75
1430	933.0
1431	266.2
1432	690.12
1433	754.51
1434	244.0
1435	239.5
1436	296.80
1437	V27.1
1438	381.9
1439	162.8
1440	344.1
1441	V12.54
1442	715.98
1443	V58.30
1444	E887
1445	998.12
1446	682.1
1447	648.01
1448	348.1
1449	459.9
1450	836.3
1451	229.9
1452	756.6
1453	253.2
1454	V72.85
1455	789.3
1456	V42.82
1457	784.3
1458	603.8
1459	799.0
1460	659.41
1461	789.2
1462	379.21
1463	721.90
1464	289.81
1465	V49.81
1466	779.81
1467	616.2
1468	760.9
1469	289.1
1470	719.94
1471	823.81
1472	196.3
1473	191.0
1474	276.9
1475	728.71
1476	813.83
1477	958.3
1478	780.71
1479	789.02
1480	599
1481	252.0
1482	721.3
1483	886.0
1484	701.2
1485	571.2
1486	440.21
1487	288.00
1488	771.6
1489	627.9
1490	883.2
1491	560.81
1492	733.82
1493	757.33
1494	461.0
1495	201.90
1496	241.1
1497	807.00
1498	343.1
1499	070.32
1500	055.9
1501	945.00
1502	602.9
1503	704.1
1504	661.21
1505	010.91
1506	839.8
1507	620.1
1508	263.0
1509	E884.2
1510	344.61
1511	214.8
1512	827.0
1513	415.1
1514	447.6
1515	736.00
1516	204.01
1517	702.0
1518	281.9
1519	333.6
1520	600.0
1521	575.10
1522	379.92
1523	572.2
1524	314.8
1525	746.7
1526	733.42
1527	723.8
1528	959.09
1529	821.00
1530	880.00
1531	345.1
1532	844.2
1533	765.02
1534	359.9
1535	588.9
1536	999.2
1537	995.92
1538	E819.0
1539	790.92
1540	276.3
1541	709.01
1542	726.73
1543	795.79
1544	491.21
1545	275.2
1546	655.93
1547	V71.5
1548	765.03
1549	721.0
1550	763.4
1551	211.4
1552	349.0
1553	785.52
1554	309.23
1555	610.2
1556	286.7
1557	567.2
1558	656.11
1559	492.0
1560	252.00
1561	275.3
1562	659.61
1563	250.91
1564	783.22
1565	824.0
1566	653.41
1567	277.9
1568	054.10
1569	V76.0
1570	378.31
1571	738.0
1572	344.00
1573	575.1
1574	348.2
1575	610.0
1576	637.91
1577	288.60
1578	708.0
1579	282.7
1580	354.2
1581	512.1
1582	307.81
1583	372.72
1584	732.4
1585	772.6
1586	943.00
1587	494.0
1588	765.15
1589	745.3
1590	V28.9
1591	996.73
1592	474.02
1593	527.2
1594	736.79
1595	758.5
1596	873.4
1597	V15.85
1598	E906.0
1599	E884.9
1600	598.8
1601	295.60
1602	656.51
1603	362.50
1604	786.03
1605	785.4
1606	695.89
1607	070.51
1608	250.90
1609	727.9
1610	V43.65
1611	255.4
1612	403.9
1613	727.43
1614	E924.0
1615	948.00
1616	079.6
1617	585.2
1618	643.03
1619	608.89
1620	478.74
1621	517.8
1622	779.89
1623	V76.10
1624	444.22
1625	438.9
1626	296.33
1627	426.11
1628	753.21
1629	727.61
1630	569.0
1631	345.01
1632	188.8
1633	348.9
1634	814.01
1635	560.0
1636	V43.64
1637	701.1
1638	733.01
1639	205.00
1640	375.89
1641	V10.89
1642	893.0
1643	288.8
1644	348.5
1645	935.1
1646	255.0
1647	V58.49
1648	282.4
1649	715.11
1650	821.01
1651	038.42
1652	359.1
1653	338.29
1654	429.89
1655	199
1656	617.0
1657	780.1
1658	788.29
1659	741.90
1660	E884.4
1661	728.89
1662	750.5
1663	153.8
1664	722.4
1665	779.0
1666	079.81
1667	998.6
1668	228.00
1669	154.1
1670	386.11
1671	446.1
1672	196.0
1673	191.1
1674	617.1
1675	346.00
1676	457.1
1677	250.10
1678	427.69
1679	V45.1
1680	E819
1681	746.01
1682	284.1
1683	317
1684	778.4
1685	618.1
1686	312.20
1687	780.8
1688	304.20
1689	279.3
1690	996.78
1691	250.11
1692	782.5
1693	729.82
1694	628.2
1695	923.03
1696	873.20
1697	343.0
1698	225.2
1699	996.59
1700	E928.8
1701	353.0
1702	719.65
1703	812.41
1704	E879.0
1705	788.21
1706	300.21
1707	759.5
1708	V61.5
1709	742.4
1710	596.0
1711	V19.8
1712	365.01
1713	728.9
1714	243
1715	259.0
1716	789.59
1717	793.4
1718	754.0
1719	611.7
1720	368.13
1721	607.89
1722	569.42
1723	655.8
1724	V45.3
1725	776.1
1726	458.2
1727	813.05
1728	E878.4
1729	924.21
1730	765.27
1731	787.6
1732	362.83
1733	753.3
1734	313.3
1735	451.9
1736	775.7
1737	789.1
1738	750.0
1739	782.7
1740	090.9
1741	365.23
1742	759.9
1743	211.1
1744	V10.11
1745	577.8
1746	648.23
1747	426.7
1748	709.4
1749	999
1750	741.9
1751	331.0
1752	599.6
1753	197.2
1754	V01.8
1755	296.32
1756	360.00
1757	999.31
1758	709.3
1759	237.70
1760	194.0
1761	795.03
1762	429.2
1763	771.4
1764	V46.2
1765	343.8
1766	995.91
1767	377.10
1768	789.05
1769	V58.4
1770	008.61
1771	480.1
1772	715.91
1773	394.9
1774	E870.0
1775	E917.0
1776	429.4
1777	669.51
1778	459.89
1779	E814.7
1780	323.9
1781	656.41
1782	762.6
1783	576.2
1784	070.70
1785	478.29
1786	170.7
1787	736.41
1788	719.95
1789	155.0
1790	245.9
1791	788.43
1792	V61.1
1793	705.83
1794	V87.41
1795	787.7
1796	356.4
1797	300.3
1798	401.0
1799	379.50
1800	822.0
1801	572.8
1802	718.31
1803	521.00
1804	310.9
1805	379.93
1806	349.9
1807	726.71
1808	E878.3
1809	250.82
1810	E924.8
1811	V25.4
1812	618.0
1813	275.42
1814	305.50
1815	402.00
1816	375.56
1817	366.8
1818	V54.0
1819	754.31
1820	362.10
1821	813.44
1822	884.2
1823	723.9
1824	V42.6
1825	759.2
1826	438.89
1827	377.30
1828	454.0
1829	091.3
1830	455.9
1831	552.0
1832	582.9
1833	441.4
1834	776.4
1835	V31.0
1836	368.9
1837	812.21
1838	558
1839	V10.83
1840	302.72
1841	752.49
1842	655.83
1843	651.01
1844	432.1
1845	996.82
1846	376.89
1847	425.8
1848	614.2
1849	780.50
1850	521.09
1851	009.0
1852	795.02
1853	625.0
1854	627.0
1855	V55.0
1856	995.0
1857	362.02
1858	724.8
1859	216.6
1860	E947.9
1861	772.1
1862	V28.8
1863	836.1
1864	303.00
1865	726.0
1866	V21.1
1867	680.9
1868	V72.40
1869	E879.6
1870	250.70
1871	216.7
1872	182.0
1873	V07.3
1874	410.91
1875	E812.1
1876	577.2
1877	537.0
1878	959.6
1879	617.3
1880	600.21
1881	840.8
1882	V14.0
1883	478.9
1884	141.9
1885	941.00
1886	737.40
1887	239.3
1888	741.00
1889	216.4
1890	756.12
1891	237.5
1892	648.03
1893	750.3
1894	995.20
1895	V73.99
1896	746.81
1897	704.09
1898	196.2
1899	729.6
1900	456.1
1901	038.11
1902	V45.4
1903	564
1904	759.7
1905	905.4
1906	261
1907	285.8
1908	518.4
1909	305.91
1910	041.89
1911	835.00
1912	607.9
1913	174.1
1914	996.79
1915	813.21
1916	287.30
1917	V01.6
1918	290.0
1919	V10.02
1920	296.23
1921	787.99
1922	V25.43
1923	416.9
1924	131.9
1925	875.0
1926	272.1
1927	905.2
1928	451.2
1929	V10.87
1930	792.1
1931	033.9
1932	112.3
1933	402.10
1934	531.40
1935	358.9
1936	308.9
1937	715.36
1938	999.3
1939	V45.61
1940	707.15
1941	410.11
1942	727.1
1943	615.0
1944	078.89
1945	754.43
1946	466
1947	V62.3
1948	V65.5
1949	282.9
1950	250.41
1951	560.39
1952	665.51
1953	722.6
1954	530.2
1955	E918
1956	075
1957	924.00
1958	663.21
1959	524.60
1960	557.0
1961	526.89
1962	717.83
1963	295.32
1964	180.9
1965	757.32
1966	758.6
1967	753.2
1968	250.81
1969	388.8
1970	789.60
1971	788.31
1972	998.32
1973	286.6
1974	780.54
1975	550.9
1976	070.30
1977	043.9
1978	362.17
1979	333.1
1980	767.6
1981	654.53
1982	873
1983	930.0
1984	786.01
1985	054.2
1986	V21.30
1987	394.1
1988	434.9
1989	574.21
1990	335.20
1991	255.41
1992	745.60
1993	300.11
1994	V45.71
1995	368.2
1996	V57.1
1997	816.01
1998	755.30
1999	723.0
2000	540.1
2001	614.3
2002	198.82
2003	647.01
2004	296.24
2005	571.1
2006	336.0
2007	170.9
2008	710.2
2009	754.1
2010	V44.3
2011	780.93
2012	E812.0
2013	536.42
2014	787.22
2015	745.11
2016	681.10
2017	579.9
2018	425.9
2019	V12.79
2020	658.83
2021	516.3
2022	655.73
2023	383.9
2024	648.43
2025	276.52
2026	038.19
2027	703.8
2028	440.1
2029	348.89
2030	315.00
2031	263.8
2032	396.3
2033	381.00
2034	E950.4
2035	276.4
2036	733.81
2037	042.0
2038	747.89
2039	783.7
2040	171.9
2041	V71.1
2042	733.40
2043	402.91
2044	V50.1
2045	760.2
2046	765.00
2047	780.0
2048	788.36
2049	494
2050	197.8
2051	645.13
2052	767.19
2053	341.9
2054	V20
2055	724.1
2056	642.03
2057	293.0
2058	333.90
2059	715.97
2060	577.9
2061	346.20
2062	191.6
2063	318.0
2064	386.00
2065	585.4
2066	296.35
2067	742.2
2068	478.75
2069	768.6
2070	710.1
2071	350.1
2072	162.5
2073	472.1
2074	426.9
2075	272.9
2076	556.0
2077	777.1
2078	592.9
2079	737.39
2080	882.1
2081	V46.11
2082	398.90
2083	345.80
2084	744.47
2085	627.8
2086	V46.1
2087	447.1
2088	451.11
2089	771.7
2090	641.21
2091	286.4
2092	426.3
2093	215.3
2094	659.11
2095	560.89
2096	746.1
2097	440.2
2098	719.97
2099	825.0
2100	732.2
2101	751.3
2102	933.1
2103	345.50
2104	V45.11
2105	V10.43
2106	796.1
2107	719.49
2108	995.1
2109	171.8
2110	V76.11
2111	E819.7
2112	482.8
2113	530.89
2114	292.84
2115	294.9
2116	996.7
2117	749.00
2118	820.20
2119	722.83
2120	511.8
2121	362.29
2122	226
2123	746.6
